title,review
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Well, it's an iPhone 12. It works properly without any issues. Transferred my iPhone details without any issues as well. I can confirm it is unlocked and can be used with any cell phone service provider. Shipped properly without any issues.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Similar to my I-phone 7 Plus, so easy to switch over. Still working on the face recognition feature. I hope the battery life is as good as my 7 Plus, it was great until just recently. It was time for a newer version!!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The shipping was fast and the phone is like it's brand new straight from the store. Zero scratches or defects. It came unlocked so I just put in my son's Cricket chip and the phone works amazingly. Good price for a nice device!!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Was sceptical at first but once I got it, it WAS unlocked and was in beautiful condition! My bf loves it and it’s pretty much new! Wouldn’t know the difference!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The reconditioned unit is like new and was a snap to set-up.  It transferred all data from my Iphone 6 without a problem.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Purchased this as a work phone replacement, NO scratched, battery life is great, came with cable and wall brick. Overall a great purchase
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Battery dies fast, face recognition works sometimes and the charging port only works with certain chargers definitely needs improvement or lower the value of the phone because it’s not worth no where near a grand.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Totally my fault, phone was great just had to return due to it not having enough storage.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
So far so Good! Phone came looking like brand new! No trouble activating or switching info. Fingers crossed!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Been using it for almost an year now no problem works great
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone was in perfect condition!  It worked flawlessly on T-Mobile transferring over from my old iPhone.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Love the phone came as described with no issues
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
So I was very skeptical at first about buying a refurbished phone but I was pleasantly surprised how good it was and ready to go! everything transferred over perfectly just be patient it takes some time to move all of the data especially if you have a bunch of photos to move.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I admit I was a bit skeptical about buying a renewed phone but I got my iPhone today and I couldn’t be any more happier!! Absolutely love it. No scratches or blemishes whatsoever. It’s functioning smoothly so far. Thank you Amazon!!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
me encanto el  teléfono, no trae ningún detalle físico , lo único que me desagrado fue la batería de tan solo del 87%.lo recomiendo.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
El teléfono llegó nuevo, un pequeño golpe pero nada grave
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Me encanta comprar en Amazon si llegaran a tener algún problema solo piden que le regresen el producto y le manden otro, la verdad es que es un producto excelente y aun tiene AppleCare
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Vi que muchos venían con rayones en la pantalla pero no fue mi caso, sólo traía unos pequeños golpes en la esquina del iPhone y en el borde de la camará pero son casi IMPERCEPTIBLES, la batería tenía 89%, todo totalmente bien, muy feliz con mi compra.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Es lo que queria, satisfecho con mi compra.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Dude al comprarlo por algunas reseñas que leía pero me sorprendí por la estética que tenía, todo funciona al 100, cámaras, bocinas, touch, todo Perfecto, solo por el apartado de la batería que me llego al 88% pero aún así muy bien.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Compré este iPhone a un muy buen precio, tiene una estética muy buena, solo mínimos rayones en la pantalla, mismos que me percaté de ellos una vez le cambié la mica que traía.Trajo un porcentaje de pila de 91%El cargador y cable con el que viene, pese a que son genéricos, carga muy rápido.De momento va de maravilla, espero que perduré. Es hermoso!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
El precio me pareció estupendo. El equipo viene en muy buen estado, tiene solo un pequeñísimo rayón en la pantalla pero casi no se nota, todo lo demás súper bien. La batería está en 87%. Funciona perfecto. Súper recomendable estos equipos relación precio y estado del mismo.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
El equipo llegó muy bien e indica que la batería tiene un 100% de capacidad. El tiempo de entrega fue bueno y llegó con una mica preinstalada, cable y cargador.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No me gusto que el volumen es demasiado bajo aún cuando se a ti a el altavoz debe uno a ver pegarse el cel al oído para escucharlo quizás está al 40% el volumen comprado a otro dispositivo
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ",
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Lo único que no me gustó y eso es con amazon quendice garantía de 90 días de producto renovado y al mes ya no te da la opción de devolverlo
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Sinceramente yo lo regrese, porque los detalles estéticos eran visibles, tenían golpes de uso fuertes eran dos, pero si eran demasiado preocupantes porque pensé que vida le habrán dado entonces ? Todo era original y lo demás estaba bien por el precio, sino te importan esas cosas te recomiendo el producto.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Excelentes condiciones, me llego con el 100% de la batería. Mi mejor compra
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Compré un iphone de estado “aceptable”, pero en muy buen estado físico (la compra fue con clevercel). Batería con el 87% de vida, ninguna pieza modificada, sólo unos raspones en las esquinas (se ocultan con una funda), y lo mejor 2k menos que los que dicen “estado excelente”. Yo sí recomiendo clevercel.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Llego en muy buen estado, tiene unos pequeños detalles casi invisibles. La batería con 94% de condición. Estoy contenta por ahora y me parece una muy buena opción para ayudar al planeta y no comprar productos completamente nuevos!!Lo usare por unos días mas para ver su funcionamiento pero hasta ahora estoy encantada!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Lo conseguí con un costo promocional de $13,100 MXN. Por ese precio es un equipo muy bueno que no le pide nada al modelo 13 e incluso 14, ya que las únicas diferencias están en el chip, el video y un par de cosas más como los 6 meses de Apple Music. Ahorrarse entre $5,000 y $8,000 por tener casi lo mismo es una gran ventaja, con eso fácil te compras los Airpods Pro.Fuera de eso, la calidad (en mi caso) fue muy alta, ya que el equipo llegó en excelente estado (como nuevo, sin rayones, solo con cargador y cable) y hasta el momento totalmente funcional.Recomendaría comprar aparte un cable USB-C a Lightning para aprovechar la carga rápida y una buena funda para que luzca.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No se si fue suerte pero me salio bueno a pesar de ser reacondicionado
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Tengo un mes con el celular, hasta el momento me ha funcionado muy bien, me llego bien cuidado con algunos pequeños rayones que no se notan,la pila es de 89%, lo entregaron con cargador,cable,estoy muy satisfecha con la compra
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Hice un estudio previo a la compra asi que el iPhone llego como se supone que llegan todos los Renewed, la caja en perfectas condiciones y con lo prometido. El telefono SI tiene signos asi que le dare en estetica un 9/10 tiene 3 ""picaduras"" en los marcos y un muy pequeño raspon en el borde de la camara. La pantalla tiene muy pocos arañazos, nada que impida el uso de la pantalla ademas que el protector hace que se vea impoluto. La bateria llego en 90% y el cargador incluido es funcional a mas no poder, inclusive quise hacer la primer carga con un cargador rapido de Samsung y no quizo, solucion: usar el incluido generico. El software esta bien, la compatibilidad con la telefonica (Telcel) a la primera, 4G y 5G funcional, y todas las conexiones funcionales. En pocas palabras hice una prueba general que me llevo un dia y medio y nada fallo. La bateria no tiene problemas, la pantalla no tiene problemas, las camaras funcionan perfectamente. Creo que abriendo la mente a pensar que es un celular seminuevo te das cuenta que es una excelente compra y que te ahorraste un muy buen dinero.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No viene con cargador.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Es muy buena oferta y el teléfono está perfecto tiene unos muy pequeños detalles pero nada importante o que afecte, si lo recomiendo por el precio que es esta mucho mejor que uno nuevo
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Superó todas mis expectativas, quedé muy satisfecho con mi compra. Llegó al día siguiente. El iPhone venía bien empaquetado, con mica en la pantalla y cargador. Solo con unos pequeños detalles en la cámara que realmente no se notan nada. Capacidad de la batería del 93%
"
